,kAB,kBA,kex,pA,pB,R2A,R2B,R1,sigma,CS_A,CS_B,deltaomega
866,39.60959230051202,91.51138347581985,131.12097577633187,0.6979156685953996,0.3020843314046004,20.734152516839597,32.08035541921174,2.0,-0.4478910313172417,-732.36,107.86957747530106,840.2295774753011
867,42.05993232581083,99.0145189247692,141.07445125058004,0.7018600323945056,0.2981399676054944,17.970586435170464,25.275559718189403,2.0,-0.47375983061296373,-732.36,107.29739166735561,839.6573916673556
868,41.1500127332971,97.0995378651316,138.2495505984287,0.7023497540847355,0.2976502459152645,20.16257637073919,31.80895087926308,2.0,-0.42554817748508755,-732.36,108.07960491984711,840.4396049198472
869,36.481427828229684,78.12318398484264,114.60461181307232,0.681675743662626,0.3183242563373741,26.766862937125392,47.2611316672356,2.0,-0.4273493892227867,-732.36,108.46823703675285,840.8282370367529
870,42.247205264962,99.26764925736417,141.51485452232617,0.7014645182828009,0.2985354817171991,18.59289025820075,23.614032988869287,2.0,-0.45865921052195874,-732.36,107.4897330965166,839.8497330965166
871,41.76713317298262,98.62881691084326,140.39595008382588,0.7025047150715898,0.29749528492841004,19.52210351832776,31.106584347123782,2.0,-0.44918775502118796,-732.36,108.4055867043618,840.7655867043618
872,36.34597437954851,78.56574169174988,114.91171607129839,0.6837052337030873,0.31629476629691267,24.739100539580047,46.02290540862451,2.0,-0.44851032156012344,-732.36,107.0030310989446,839.3630310989446
873,43.44247216003995,104.12679259131349,147.56926475135344,0.7056130066566485,0.2943869933433514,16.312025489244665,24.37192625772174,2.0,-0.4364541315582758,-732.36,108.24567370577195,840.605673705772
874,39.50729673247059,92.7128761758479,132.2201729083185,0.7012006877357136,0.29879931226428635,19.61928458838755,31.693755348209674,2.0,-0.4542974804257239,-732.36,107.31674147489898,839.676741474899
875,37.43777566384187,85.94077478718236,123.37855045102424,0.6965617157359699,0.3034382842640301,21.921516609023428,43.13510805772164,2.0,-0.453263395873535,-732.36,107.57039671957018,839.9303967195702
876,41.908321560532805,98.09568123047195,140.00400279100475,0.7006634044378522,0.2993365955621478,19.141153652372477,27.533179485504554,2.0,-0.44741188232481305,-732.36,108.35546148703358,840.7154614870336
877,40.191095223836754,93.55827129653336,133.74936652037013,0.6995044068659897,0.30049559313401025,19.30190486291822,29.033046292737907,2.0,-0.4593721189880822,-732.36,108.15461136050881,840.5146113605089
878,41.79297798063439,100.45442601741422,142.2474039980486,0.7061951444737247,0.29380485552627533,17.44665837067824,26.26569189546713,2.0,-0.4463475197515105,-732.36,108.41822412988458,840.7782241298846
879,39.8948297580281,92.69160210171091,132.586431859739,0.6991032249798217,0.3008967750201784,18.858011052027226,37.079647778503386,2.0,-0.4487263298811465,-732.36,107.83507440483311,840.1950744048331
880,38.48005937779618,88.81973305784447,127.29979243564065,0.6977209574222153,0.30227904257778476,22.478514960151315,40.10707212560709,2.0,-0.43855294524648997,-732.36,107.50170494469887,839.8617049446989
881,38.03657723377213,86.27615712787353,124.31273436164565,0.6940250938160718,0.3059749061839283,22.714236586366166,38.036052371391,2.0,-0.4360876207287604,-732.36,107.66616233331635,840.0261623333164
882,39.331304079865646,89.34345006267026,128.6747541425359,0.6943355023915765,0.3056644976084235,22.668192276724344,29.82140120462255,2.0,-0.4384309048594835,-732.36,106.96246511905993,839.32246511906
883,41.744007737238476,95.59845955264363,137.3424672898821,0.6960589935439895,0.3039410064560106,18.148961963857875,28.499289049532276,2.0,-0.4320009055782792,-732.36,107.55244225216694,839.912442252167
884,41.76076753514068,100.75409111292419,142.51485864806486,0.7069725365390332,0.29302746346096686,18.00209767582408,32.307837643147245,2.0,-0.4415448689575121,-732.36,108.0423020537002,840.4023020537002
885,41.35204559132397,94.95085477456543,136.3029003658894,0.6966165394843457,0.30338346051565435,20.68051165845764,33.46924061508785,2.0,-0.4257625046895086,-732.36,107.30914609036776,839.6691460903678
886,42.028523169306865,98.55985766789502,140.5883808372019,0.7010526551410039,0.29894734485899604,19.21874185181688,29.767293164213296,2.0,-0.44352267896680214,-732.36,108.39984485750361,840.7598448575036
887,39.938500566699226,93.17683592148849,133.11533648818772,0.699970704951467,0.300029295048533,21.709508114240368,37.998528900296044,2.0,-0.4294553648412595,-732.36,108.4377598938718,840.7977598938718
888,39.08989672839092,88.79687964423502,127.88677637262595,0.694339807154932,0.3056601928450679,20.962393193819334,36.246573436346935,2.0,-0.4671834093272264,-732.36,108.19874860784552,840.5587486078455
