,kAB,kBA,kex,pA,pB,R2A,R2B,R1,sigma,CS_A,CS_B,deltaomega
41,4.62831513109635,9.723606917701666,14.351922048798016,0.6775125230363152,0.3224874769636848,27.472003142425184,28.407323312953768,2.7548,-1.5512186909899914,82.7,-473.95312804027833,556.6531280402784
42,4.798690243450841,11.301822210528304,16.100512453979146,0.701954192006797,0.29804580799320296,27.185394396709906,31.43042034601365,2.7548,-1.544385964331438,82.7,-473.5622429246598,556.2622429246599
43,4.503704391204144,9.934684468196213,14.438388859400357,0.6880743111256536,0.3119256888743463,27.764456054958426,35.02906491770123,2.7548,-1.554207867194738,82.7,-473.28200589852344,555.9820058985234
44,4.514164387713145,9.121439919665637,13.635604307378781,0.6689428436061066,0.3310571563938935,27.77838934040835,31.240451561275837,2.7548,-1.5530642116061433,82.7,-473.7648363557318,556.4648363557318
45,4.849750426972855,13.528608019218712,18.378358446191566,0.7361162346913612,0.2638837653086388,25.884184101489172,31.115534763045442,2.7548,-1.5575806771334857,82.7,-473.83761638878417,556.5376163887842
46,4.620522614113159,11.470870504139368,16.091393118252526,0.7128575145633549,0.2871424854366452,26.973914695880335,33.52976930758466,2.7548,-1.5500105286296355,82.7,-473.89540337302424,556.5954033730243
47,4.6778668935186145,11.396744491008832,16.074611384527447,0.7089903586707373,0.29100964132926266,26.457750035309036,29.55161737070964,2.7548,-1.5540118008164137,82.7,-473.0841092368253,555.7841092368253
48,4.666325743969854,9.938676068812502,14.605001812782355,0.6804981058005849,0.31950189419941516,28.17734507780894,36.42000808995565,2.7548,-1.5441098614949331,82.7,-473.6375342252757,556.3375342252757
49,4.767594713514059,12.968563616806263,17.736158330320322,0.7311934960930203,0.26880650390697963,25.759109645217226,34.56961270654078,2.7548,-1.5466420610951714,82.7,-473.5007044904443,556.2007044904443
50,4.56859135847735,10.558550895007368,15.127142253484717,0.6979871490647932,0.3020128509352069,26.359826795050758,31.34700665814372,2.7548,-1.5588035173617023,82.7,-473.51343567203054,556.2134356720305
51,4.62761199753669,10.965769085190816,15.593381082727506,0.703232289842348,0.29676771015765196,26.620494557476853,38.29717837366045,2.7548,-1.5557141147041333,82.7,-473.03668774454303,555.736687744543
52,4.705380399488012,11.511876980481764,16.217257379969777,0.7098535042491395,0.29014649575086054,27.43268010508413,33.25862082403883,2.7548,-1.5520950993053648,82.7,-473.4634282520689,556.1634282520689
53,4.4747215821864605,8.834695816910314,13.309417399096773,0.6637928281902008,0.33620717180979925,27.517057827422562,31.001187060342637,2.7548,-1.553220151433356,82.7,-473.5189405290845,556.2189405290845
54,4.877630496269754,11.730694648314747,16.6083251445845,0.7063141253674089,0.2936858746325911,27.248021685394413,31.744282082143705,2.7548,-1.539990479708029,82.7,-473.8444836855179,556.5444836855179
55,5.122525994774519,14.166801178810987,19.289327173585505,0.7344372901824578,0.2655627098175422,26.337567774508507,32.882930017396134,2.7548,-1.5576152822730565,82.7,-473.4898938116242,556.1898938116242
56,4.629115469345543,11.870591396723071,16.499706866068614,0.71944256301515,0.2805574369848501,26.835450134718773,36.97492465952724,2.7548,-1.5495827109680176,82.7,-473.3418493270019,556.041849327002
57,4.656247264668215,11.4635119618256,16.119759226493812,0.7111465996951502,0.2888534003048499,26.696916783630257,30.77872071264465,2.7548,-1.5527875247188663,82.7,-473.5217826097803,556.2217826097803
58,4.820385107217609,12.422640783300816,17.243025890518425,0.7204443618061122,0.2795556381938878,26.58276885916262,33.84532975412854,2.7548,-1.5487541928672997,82.7,-473.6525175911175,556.3525175911175
59,4.797958317935107,11.993974661044907,16.791932978980014,0.7142700412191291,0.28572995878087093,25.959455761445067,33.134302077669815,2.7548,-1.5437148737085507,82.7,-473.60320985695506,556.303209856955
60,4.954365692114458,14.919454663056886,19.873820355171343,0.7507089425398128,0.24929105746018726,24.917340814493723,32.72423719435146,2.7548,-1.5533926406083993,82.7,-473.4728145156371,556.1728145156371
61,4.438673857695781,9.564014747399911,14.002688605095692,0.683012742561417,0.316987257438583,27.434787650003443,35.232069341535365,2.7548,-1.5541402521429035,82.7,-473.29804085958403,555.9980408595841
62,4.58185043533197,9.5954102784444,14.17726071377637,0.6768169445540575,0.32318305544594245,27.087133530124696,35.1211216072116,2.7548,-1.5517132290132793,82.7,-473.4842217746122,556.1842217746122
63,4.782144074634814,11.543751425605675,16.325895500240488,0.70708228075058,0.29291771924942006,27.228283379760203,33.346222432175374,2.7548,-1.54893241331756,82.7,-474.08847927097617,556.7884792709762
64,4.847671797133727,12.132094370641717,16.979766167775445,0.7145030297099296,0.2854969702900703,26.738253606527213,35.27474907851429,2.7548,-1.5434688421513316,82.7,-473.46899059231754,556.1689905923175
65,4.620711737775103,11.276125219585415,15.896836957360518,0.7093313751553807,0.29066862484461925,27.01934011170705,37.90038801669944,2.7548,-1.548150546584665,82.7,-473.23932892227907,555.9393289222791
66,4.533939647282844,10.049147283260893,14.583086930543738,0.6890960282361978,0.3109039717638023,27.78553379319215,29.406522300919445,2.7548,-1.5638175362528266,82.7,-473.277258943531,555.9772589435311
67,4.8033381866423035,12.59822239356097,17.401560580203274,0.7239708378737723,0.27602916212622775,26.773791125041498,30.464389595690943,2.7548,-1.5533954456303174,82.7,-473.74354457184256,556.4435445718426
68,4.706218521510231,11.237860811711393,15.944079333221623,0.7048297099410316,0.2951702900589685,26.25663017432492,33.93651999968892,2.7548,-1.5518492042694043,82.7,-473.69025693268117,556.3902569326812
69,4.66747554301251,10.758364173010047,15.425839716022558,0.697424864452307,0.3025751355476929,27.65084303053293,33.57304265972279,2.7548,-1.5396880794492422,82.7,-473.87429635660504,556.574296356605
70,4.625870065433485,10.935514698591485,15.56138476402497,0.7027340345617803,0.2972659654382197,26.503848724124403,35.295659226289985,2.7548,-1.5498923186160085,82.7,-473.54806474724825,556.2480647472482
71,4.964338636066521,13.160042981601672,18.124381617668192,0.726096109605906,0.273903890394094,26.038642432596763,34.97809891944756,2.7548,-1.554282000826282,82.7,-472.98631430105564,555.6863143010556
72,4.7057435593272725,12.271674690247373,16.977418249574647,0.7228233710125406,0.27717662898745926,26.103356988107937,34.41650719055378,2.7548,-1.5614303423363165,82.7,-473.80548128736785,556.5054812873678
73,4.7551707271633665,13.930707760917127,18.685878488080494,0.7455206224210098,0.2544793775789902,25.365417304805394,36.47333114361944,2.7548,-1.5579325674981137,82.7,-474.0072267152972,556.7072267152972
74,4.890503881222194,13.515957910113656,18.40646179133585,0.7343050534826734,0.26569494651732656,25.624700780118935,30.57901921130798,2.7548,-1.5515179980058003,82.7,-473.9941195043311,556.6941195043311
75,4.919113353766807,13.67066375387122,18.589777107638028,0.7353861035942341,0.2646138964057659,25.91447595190972,28.663632704946732,2.7548,-1.5474788717339132,82.7,-473.1161992952551,555.8161992952552
76,4.584536448324596,10.975290837705968,15.559827286030565,0.705360711012484,0.29463928898751596,26.93756053505091,34.13256571868629,2.7548,-1.5529081395077147,82.7,-473.48565187015436,556.1856518701544
77,4.861141586804132,12.13727074016787,16.998412326972,0.714023786851506,0.285976213148494,27.107509978394262,27.027681745085243,2.7548,-1.5507969418569356,82.7,-473.54730044734015,556.2473004473402
78,4.713073195643499,12.577475163650345,17.290548359293844,0.7274191021761218,0.2725808978238782,25.867799965125098,32.23571229906184,2.7548,-1.556425518260243,82.7,-473.34972725285246,556.0497272528524
79,4.617304365188366,11.182867838322943,15.800172203511309,0.7077687315229229,0.2922312684770772,27.720613947912312,35.05775978983966,2.7548,-1.5415887615658082,82.7,-473.81447091264283,556.5144709126429
80,4.52246563853352,11.777847153665462,16.30031279219898,0.7225534444530485,0.2774465555469516,26.794521079640518,35.23069641797626,2.7548,-1.5558402606259853,82.7,-473.84486787534235,556.5448678753423
81,4.430222451938731,8.015587331157226,12.445809783095957,0.6440390356956998,0.3559609643043003,29.088713239366417,35.11076766546313,2.7548,-1.5439069148630873,82.7,-472.7346230018032,555.4346230018032
82,4.792554739931026,11.667935141515462,16.460489881446488,0.708844950882478,0.291155049117522,26.97595390634659,29.49288429606724,2.7548,-1.550074448721347,82.7,-473.85172626630043,556.5517262663004
83,4.8470780529262605,12.250478025442145,17.097556078368406,0.7165046261167866,0.2834953738832135,26.19251098196578,29.532632468500534,2.7548,-1.5568187025783489,82.7,-473.40452990990997,556.10452990991
84,4.735115274846347,11.685000987873249,16.420116262719596,0.7116271773545841,0.28837282264541586,26.56221511146913,30.828337784583958,2.7548,-1.5500807660294729,82.7,-473.7769302051014,556.4769302051014
85,4.809713076337208,14.153653944262823,18.96336702060003,0.7463681913073567,0.2536318086926433,26.06980064230741,32.54974118443439,2.7548,-1.5571242267717038,82.7,-473.7595799097845,556.4595799097846
86,4.909781708689647,12.39094002537804,17.300721734067686,0.7162094284759486,0.28379057152405146,26.609551404007565,30.28394089004283,2.7548,-1.5588661034127844,82.7,-473.36031375090647,556.0603137509065
87,4.759962223422602,11.491788348268555,16.251750571691158,0.7071108000073569,0.292889199992643,26.663770891113035,28.359146421100423,2.7548,-1.5582055383325886,82.7,-473.72465026999635,556.4246502699964
88,4.928267384466567,13.36253956773809,18.290806952204655,0.7305604177363786,0.2694395822636215,26.18324785087464,32.28246520651189,2.7548,-1.544758717569791,82.7,-473.1878306211992,555.8878306211992
89,4.886480295055131,14.471709531927177,19.358189826982308,0.7475755564580663,0.2524244435419337,25.304711397264114,29.815790067305326,2.7548,-1.5620380817379413,82.7,-473.6677422777466,556.3677422777466
90,4.806303407613548,11.375826276262314,16.182129683875864,0.7029869676299388,0.29701303237006105,27.40289365900703,30.59341543856714,2.7548,-1.5373103627154097,82.7,-473.7145822339397,556.4145822339398
91,5.014458482927122,11.9404338054264,16.95489228835352,0.7042471047503145,0.2957528952496857,27.283500388492726,30.108782445626765,2.7548,-1.5440200688963082,82.7,-473.803297805966,556.503297805966
92,4.647886465346208,10.668340620353806,15.316227085700014,0.6965384203734023,0.30346157962659775,26.95283724700375,31.85206572510741,2.7548,-1.5574462623343466,82.7,-473.07923744695756,555.7792374469576
93,4.713617330379611,12.618328709792287,17.3319460401719,0.7280387719039505,0.27196122809604945,25.660129737996087,32.83041344915589,2.7548,-1.556647585046735,82.7,-474.2872600189688,556.9872600189689
94,4.8871221970694885,12.441779552514086,17.328901749583576,0.7179785385310451,0.28202146146895485,26.42142515352558,30.161385918865978,2.7548,-1.547631345587246,82.7,-473.15585206738047,555.8558520673805
95,4.660689226592055,11.181443401014784,15.842132627606839,0.7058041782537385,0.2941958217462615,26.832466747532013,28.430872737118307,2.7548,-1.5550395815279752,82.7,-474.1420643441094,556.8420643441094
96,4.701412569700687,12.215656035017846,16.917068604718533,0.7220905891231437,0.27790941087685617,27.145990469258503,37.15777535979662,2.7548,-1.5493574687975276,82.7,-473.8044053163952,556.5044053163953
97,4.584240549624237,11.10586682224699,15.690107371871227,0.7078260561911303,0.2921739438088698,27.252772886653602,32.44617850380651,2.7548,-1.5466063302627373,82.7,-473.11840253075445,555.8184025307545
98,4.549286673226414,10.742995805558117,15.29228247878453,0.7025109443578627,0.2974890556421374,26.820483426775667,31.495219445656346,2.7548,-1.5529588220493855,82.7,-473.67951015145536,556.3795101514554
99,4.7647124866784765,12.1791214575007,16.943833944179175,0.7187937215168868,0.28120627848311325,25.904177044845966,33.83112210572779,2.7548,-1.5611788897862025,82.7,-473.2996990157109,555.9996990157109
100,4.59627034174848,11.924976911615056,16.521247253363537,0.7217964073013475,0.27820359269865247,26.40366521180483,37.357171894652396,2.7548,-1.5539412337315923,82.7,-473.3738121492331,556.0738121492332
101,4.5910420426008685,8.72038796188498,13.311430004485848,0.6551052711050787,0.3448947288949214,27.918330717371564,30.05850326012102,2.7548,-1.5508749392301693,82.7,-473.457898578718,556.157898578718
102,4.645092650644029,10.197710359488845,14.842803010132874,0.6870474769844401,0.31295252301555987,26.644644941250682,32.58881468204844,2.7548,-1.549199414168364,82.7,-473.3786002849368,556.0786002849368
103,4.66164055578194,10.719146251257616,15.380786807039556,0.6969179396174728,0.30308206038252716,26.655857638999507,34.125552163553884,2.7548,-1.5519275166917395,82.7,-473.3206785201546,556.0206785201547
104,4.829751336069924,12.54690828382768,17.3766596198976,0.7220552487234377,0.2779447512765624,27.349556530608826,29.840137439475278,2.7548,-1.547154296778151,82.7,-474.1197271674755,556.8197271674755
105,4.699504242252336,11.270000130276141,15.969504372528476,0.7057200942105222,0.29427990578947794,26.929203422227186,32.60915066287297,2.7548,-1.5524275469127744,82.7,-473.26188667143356,555.9618866714336
106,4.831521901992715,12.955483591033692,17.787005493026406,0.7283678861016282,0.2716321138983719,25.733682855929843,29.737482525746014,2.7548,-1.5545965781013802,82.7,-473.1790161814418,555.8790161814418
107,4.614409929476143,9.743996060069042,14.358405989545187,0.6786265876005984,0.3213734123994016,27.24751645563379,35.19170961713444,2.7548,-1.5436045945491412,82.7,-473.94106266638835,556.6410626663884
108,4.617787031790191,10.92809401700848,15.54588104879867,0.7029575218480759,0.2970424781519242,26.82650272130188,33.44674698423604,2.7548,-1.547280822885313,82.7,-473.7550005504337,556.4550005504337
109,4.843186344098592,11.300166892741585,16.143353236840177,0.6999888267918137,0.3000111732081862,26.69184829200252,32.957932009188156,2.7548,-1.5514614102878352,82.7,-473.48908307348404,556.1890830734841
110,5.039421263945843,13.53217027822313,18.571591542168974,0.7286489285259561,0.2713510714740439,25.975835589265866,30.73130022399024,2.7548,-1.5516168598982705,82.7,-474.152008493125,556.852008493125
111,4.54456108433033,10.301395099309824,14.845956183640155,0.6938855922706875,0.3061144077293125,27.67335862380002,36.19199158000481,2.7548,-1.5423724124806255,82.7,-473.58396123668115,556.2839612366812
112,4.791404908209977,10.686725457543846,15.478130365753824,0.6904403312940681,0.3095596687059318,27.806383396576507,28.283031352985624,2.7548,-1.5536079547417434,82.7,-473.97471282386584,556.6747128238659
113,4.505011702532354,10.557969014218783,15.062980716751136,0.7009216311667683,0.29907836883323174,27.092450946264872,36.96396928599066,2.7548,-1.5506700500818507,82.7,-473.9617588038748,556.6617588038748
114,4.771825522253934,11.884826120141508,16.656651642395442,0.7135183214069016,0.2864816785930983,26.849103308944777,31.856982532071235,2.7548,-1.5557256956529406,82.7,-473.36009207296854,556.0600920729686
115,4.5710527646459775,11.924070420829914,16.49512318547589,0.7228845936312357,0.2771154063687643,25.43822484282381,35.978945886214625,2.7548,-1.5594101026607547,82.7,-474.2940770813699,556.9940770813699
116,4.851659457507621,12.93985939383776,17.79151885134538,0.7273049311840658,0.2726950688159343,25.759916898905185,32.01037140707388,2.7548,-1.5520739892494755,82.7,-474.13992220410415,556.8399222041041
117,5.008942289354229,14.648806316499732,19.65774860585396,0.7451924739813492,0.25480752601865075,26.935558023141564,32.368596988426866,2.7548,-1.5378411179290488,82.7,-473.74015038500414,556.4401503850041
118,5.0632760341642,12.869079940385605,17.932355974549804,0.7176457995062017,0.28235420049379845,26.62607162860745,29.471874575378873,2.7548,-1.560220665230109,82.7,-474.16809879015767,556.8680987901577
119,4.53279183674865,9.231465122539113,13.764256959287763,0.6706838698117997,0.3293161301882003,26.66088408464088,36.98683027742106,2.7548,-1.5487679359975663,82.7,-473.0063210666072,555.7063210666072
120,4.680594461634317,10.073800196674725,14.754394658309042,0.6827660795288265,0.31723392047117344,27.226288853142137,30.477664449787493,2.7548,-1.545076242719814,82.7,-473.4286283217366,556.1286283217366
121,4.983014246165324,13.431702865077394,18.41471711124272,0.7294004455206619,0.27059955447933814,26.10961541106176,30.516140566686566,2.7548,-1.5544884994746204,82.7,-473.7304504452646,556.4304504452646
122,4.389901450355223,8.22111206307192,12.611013513427144,0.6518993936782935,0.34810060632170653,28.398421316330403,29.653662505884427,2.7548,-1.5542079463987342,82.7,-473.2078269241377,555.9078269241377
123,4.882455390376122,14.06254939851887,18.94500478889499,0.7422827048722588,0.2577172951277413,25.925068285810422,32.657825858259315,2.7548,-1.5483272197129345,82.7,-473.58320739138287,556.2832073913829
124,4.718825002599094,11.544779790976074,16.26360479357517,0.7098536848077349,0.2901463151922651,26.598573997148996,34.81943510784041,2.7548,-1.5585643474901218,82.7,-473.5089717987824,556.2089717987824
125,4.957184155139263,12.757225814582245,17.71440996972151,0.7201609218928336,0.27983907810716635,26.68004179380649,30.34421756600581,2.7548,-1.549053079268941,82.7,-473.1663881616082,555.8663881616083
126,4.88824716220842,13.688719039049294,18.576966201257715,0.7368651528322492,0.26313484716775076,25.974119053367247,30.801543381422345,2.7548,-1.5480764765184785,82.7,-474.171076415985,556.871076415985
127,4.896296357617605,12.768893970375755,17.66519032799336,0.7228279873181649,0.277172012681835,26.096911877956135,30.533486547836223,2.7548,-1.5501831828381154,82.7,-473.6585688701282,556.3585688701282
128,4.618465041136872,10.575990176204037,15.19445521734091,0.6960427356509645,0.30395726434903547,26.48280155897781,31.651408656694596,2.7548,-1.5571135093048556,82.7,-473.23490677641263,555.9349067764126
129,4.588879893707149,10.947934319751148,15.536814213458296,0.7046447340708902,0.2953552659291098,27.459639599820054,31.031345031909066,2.7548,-1.5497555607350642,82.7,-473.96557399963785,556.6655739996379
130,4.770669222077439,12.852986268375032,17.62365549045247,0.7293030821748686,0.27069691782513144,26.637389644208454,31.14562549029441,2.7548,-1.5601668873264178,82.7,-473.0980301409373,555.7980301409373
131,4.499161203955746,9.888907908809623,14.388069112765368,0.6872991665042807,0.3127008334957193,27.576784535449104,32.27615746557044,2.7548,-1.5470191514256626,82.7,-473.94403594068626,556.6440359406863
132,4.5919695190945795,10.639930612814823,15.231900131909402,0.6985294362930575,0.30147056370694253,27.866516395027737,33.67597852993946,2.7548,-1.5527354353993663,82.7,-473.9452630911094,556.6452630911094
133,4.747401792784336,11.499051022683972,16.24645281546831,0.7077884110022885,0.2922115889977113,27.156529192215903,33.44075915546731,2.7548,-1.5504778884178632,82.7,-473.8714841392751,556.5714841392751
134,4.590694204091102,10.462453430692277,15.053147634783379,0.6950342668875867,0.3049657331124132,27.70246740711924,35.82242348619112,2.7548,-1.5518793896104035,82.7,-473.42866741104734,556.1286674110473
135,4.589995929733361,9.9142320673697,14.50422799710306,0.6835408316354291,0.31645916836457094,26.322365625322014,33.92788065340109,2.7548,-1.554945587357148,82.7,-474.12987571767644,556.8298757176765
136,5.153744126060298,15.405094924085907,20.558839050146204,0.749317356223787,0.25068264377621297,25.56045078708224,30.23148558955119,2.7548,-1.5493847694322,82.7,-473.5169175128605,556.2169175128605
137,5.072394505113394,14.536445791521006,19.608840296634398,0.7413210353911648,0.2586789646088353,27.12230421287928,27.319613002015767,2.7548,-1.5476205587711844,82.7,-474.11683877781206,556.8168387778121
138,4.694422237956006,12.303949373719725,16.99837161167573,0.723831061868801,0.27616893813119914,26.41032099411028,27.705784413795747,2.7548,-1.5620842440001208,82.7,-473.44086963002877,556.1408696300288
139,4.597979469977836,10.860781546427337,15.458761016405173,0.7025648132409602,0.29743518675903974,27.346606336680065,34.46736642605238,2.7548,-1.5516265955204114,82.7,-473.71318974020255,556.4131897402026
140,4.622984281738851,11.228933581585828,15.85191786332468,0.7083643555563278,0.2916356444436721,26.913490545192158,33.58224178937502,2.7548,-1.550481232984544,82.7,-473.60779546579636,556.3077954657964
141,5.065949278436317,13.912432021638569,18.978381300074886,0.7330673676360203,0.26693263236397974,26.314399938270633,29.899082376499234,2.7548,-1.551068692346837,82.7,-473.78230839750535,556.4823083975053
142,4.90074957267238,13.635663185257552,18.53641275792993,0.7356149953784438,0.2643850046215563,26.337265365695746,28.53489375630768,2.7548,-1.5570294000893388,82.7,-473.8179523406588,556.5179523406588
143,4.9134489558551655,13.720355902560684,18.63380485841585,0.7363153154608659,0.26368468453913396,26.33196767576642,33.30710912342913,2.7548,-1.5494305150319208,82.7,-473.2623949759912,555.9623949759912
